ANO_ELEICAO,NR_TURNO,SG_UF,NM_MUNICIPIO,SG_PARTIDO,VR_DESPESA_CONTRATADA,VR_PAGTO_DESPESA
2020,1,RR,MUCAJAÍ,CIDADANIA,9183.76,9183.76
2020,1,RR,MUCAJAÍ,MDB,146464.0,146464.0
2020,1,RR,MUCAJAÍ,PL,269726.05,269726.05
2020,1,RR,MUCAJAÍ,PROS,52922.45,52922.45
2020,1,RR,MUCAJAÍ,PSDB,31600.0,31600.0
2020,1,RR,MUCAJAÍ,PV,44599.0,44599.0
2020,1,RR,MUCAJAÍ,REPUBLICANOS,150268.0,150268.0
2020,1,RR,MUCAJAÍ,SOLIDARIEDADE,39390.35,39390.35
2020,1,RR,NORMANDIA,CIDADANIA,10355.3,10354.33
2020,1,RR,NORMANDIA,MDB,114585.15,114585.15
2020,1,RR,NORMANDIA,PL,122708.0,122708.0
2020,1,RR,NORMANDIA,PRTB,4795.0,4795.0
2020,1,RR,NORMANDIA,PSB,5000.0,5000.0
2020,1,RR,NORMANDIA,PSC,55000.0,55000.0
2020,1,RR,NORMANDIA,PSD,160107.55,160107.55
2020,1,RR,NORMANDIA,PSDB,2000.0,2000.0
2020,1,RR,NORMANDIA,PT,32362.98,32362.98
2020,1,RR,NORMANDIA,PV,0.0,0.0
2020,1,RR,NORMANDIA,REDE,75440.45,75440.45
2020,1,RR,NORMANDIA,REPUBLICANOS,47601.95,47601.95
2020,1,RR,NORMANDIA,SOLIDARIEDADE,3655.0,3655.0
2020,1,RR,PACARAIMA,CIDADANIA,11507.8,11486.8
2020,1,RR,PACARAIMA,PROS,155192.66,155192.66
2020,1,RR,PACARAIMA,PRTB,5100.0,5100.0
2020,1,RR,PACARAIMA,PSDB,15180.8,15180.8
2020,1,RR,PACARAIMA,PV,25385.35,25385.35
2020,1,RR,PACARAIMA,REDE,58403.6,58403.6
2020,1,RR,PACARAIMA,REPUBLICANOS,169491.4,169491.4
2020,1,RR,PACARAIMA,SOLIDARIEDADE,20831.0,20831.0
2020,1,RR,RORAINÓPOLIS,CIDADANIA,12382.15,12382.15
2020,1,RR,RORAINÓPOLIS,DEM,52594.91,52594.91
2020,1,RR,RORAINÓPOLIS,MDB,184285.13,184285.13
2020,1,RR,RORAINÓPOLIS,PATRIOTA,44660.45,44660.45
2020,1,RR,RORAINÓPOLIS,PODE,16150.0,16150.0
2020,1,RR,RORAINÓPOLIS,PROS,38975.0,38975.0
2020,1,RR,RORAINÓPOLIS,PSB,16000.0,16000.0
2020,1,RR,RORAINÓPOLIS,PSD,113065.99,113000.0
2020,1,RR,RORAINÓPOLIS,PSDB,15799.0,15799.0
2020,1,RR,RORAINÓPOLIS,PV,21000.0,21000.0
2020,1,RR,RORAINÓPOLIS,REPUBLICANOS,84377.0,84377.0
2020,1,RR,RORAINÓPOLIS,SOLIDARIEDADE,159985.19,159985.19
2020,1,RR,SÃO JOÃO DA BALIZA,DC,150.0,150.0
2020,1,RR,SÃO JOÃO DA BALIZA,PSB,500.0,500.0
2020,1,RR,SÃO JOÃO DA BALIZA,PSC,56550.3,56550.3
2020,1,RR,SÃO JOÃO DA BALIZA,PSD,175200.65,175200.65
2020,1,RR,SÃO JOÃO DA BALIZA,PT,32191.7,32191.7
2020,1,RR,SÃO JOÃO DA BALIZA,PV,0.0,0.0
2020,1,RR,SÃO JOÃO DA BALIZA,REPUBLICANOS,98652.09,98652.09
2020,1,RR,SÃO JOÃO DA BALIZA,SOLIDARIEDADE,121352.9,121352.9
2020,1,RR,SÃO LUIZ,CIDADANIA,10315.78,10315.78
2020,1,RR,SÃO LUIZ,DEM,175799.46,175799.46
2020,1,RR,SÃO LUIZ,MDB,158496.2,158496.2
2020,1,RR,SÃO LUIZ,PROS,23000.0,23000.0
2020,1,RR,SÃO LUIZ,SOLIDARIEDADE,74959.87,74959.87
2020,1,RR,UIRAMUTÃ,CIDADANIA,7980.27,7980.27
2020,1,RR,UIRAMUTÃ,PODE,1070.0,1070.0
2020,1,RR,UIRAMUTÃ,PP,48976.75,48976.75
2020,1,RR,UIRAMUTÃ,PROS,19988.6,19988.6
2020,1,RR,UIRAMUTÃ,REDE,125097.8,125097.8
2020,1,RR,UIRAMUTÃ,REPUBLICANOS,144971.16,144971.16
2020,1,RR,UIRAMUTÃ,SOLIDARIEDADE,4780.0,4780.0
2020,1,RS,ACEGUÁ,DEM,9589.54,9589.54
2020,1,RS,ACEGUÁ,MDB,44634.55,44634.55
2020,1,RS,ACEGUÁ,PL,34231.48,34231.479999999996
2020,1,RS,ACEGUÁ,PP,16217.41,16217.41
2020,1,RS,ACEGUÁ,PSD,9397.0,9397.0
2020,1,RS,ACEGUÁ,PSDB,20151.94,20151.94
2020,1,RS,ACEGUÁ,PT,3286.0,3286.0
2020,1,RS,ACEGUÁ,PTB,1749.5,1749.5
2020,1,RS,AGUDO,MDB,58048.22,58048.22
2020,1,RS,AGUDO,PDT,12475.48,12475.48
2020,1,RS,AGUDO,PL,55702.28,55702.28
2020,1,RS,AGUDO,PP,36501.26,36501.26
2020,1,RS,AGUDO,PSDB,10111.24,10111.24
2020,1,RS,AGUDO,PT,24435.49,24435.489999999998
2020,1,RS,AJURICABA,MDB,21457.38,21457.38
2020,1,RS,AJURICABA,PDT,6824.2,6824.2
2020,1,RS,AJURICABA,PP,9452.18,9452.18
2020,1,RS,AJURICABA,PSL,24473.45,24473.45
2020,1,RS,AJURICABA,PT,9377.29,9377.29
2020,1,RS,AJURICABA,PTB,18106.19,18106.19
2020,1,RS,ALECRIM,MDB,39712.94,39712.94
2020,1,RS,ALECRIM,PDT,44147.13,44147.13
2020,1,RS,ALEGRETE,MDB,203960.48,203960.48
2020,1,RS,ALEGRETE,PC do B,4043.0,4043.0
2020,1,RS,ALEGRETE,PDT,87858.52,87566.52
2020,1,RS,ALEGRETE,PL,12000.0,12000.0
2020,1,RS,ALEGRETE,PP,282286.99,282286.99
2020,1,RS,ALEGRETE,PRTB,74500.0,74500.0
2020,1,RS,ALEGRETE,PSDB,10890.55,10890.55
2020,1,RS,ALEGRETE,PSL,1340.0,1340.0
2020,1,RS,ALEGRETE,PSOL,3076.3,3076.3
2020,1,RS,ALEGRETE,PT,191037.26,190985.26
2020,1,RS,ALEGRETE,REPUBLICANOS,14226.76,14226.76
2020,1,RS,ALEGRIA,DEM,5845.1,5845.1
2020,1,RS,ALEGRIA,MDB,30733.29,30733.29
2020,1,RS,ALEGRIA,PDT,2805.0,2805.0
2020,1,RS,ALEGRIA,PP,41122.2,41122.2
2020,1,RS,ALMIRANTE TAMANDARÉ DO SUL,MDB,3987.02,3987.02
2020,1,RS,ALMIRANTE TAMANDARÉ DO SUL,PDT,14163.44,14163.44
2020,1,RS,ALMIRANTE TAMANDARÉ DO SUL,PP,27576.17,27576.17
2020,1,RS,ALMIRANTE TAMANDARÉ DO SUL,PSDB,16978.0,16978.0
2020,1,RS,ALPESTRE,MDB,29293.49,29293.49
2020,1,RS,ALPESTRE,PDT,41190.0,41190.0
2020,1,RS,ALPESTRE,PP,16378.9,16378.9
2020,1,RS,ALTO ALEGRE,MDB,382.9,382.9
2020,1,RS,ALTO ALEGRE,PDT,13200.0,13200.0
2020,1,RS,ALTO ALEGRE,PP,5097.0,5097.0
2020,1,RS,ALTO ALEGRE,PSB,1200.0,1200.0
2020,1,RS,ALTO ALEGRE,PTB,1150.0,1150.0
2020,1,RS,ALTO FELIZ,MDB,450.0,450.0
2020,1,RS,ALTO FELIZ,PDT,6000.0,6000.0
2020,1,RS,ALTO FELIZ,PP,1125.5,1125.5
2020,1,RS,ALTO FELIZ,PSB,40593.35,40593.35
2020,1,RS,ALTO FELIZ,PSDB,6000.0,6000.0
2020,1,RS,ALTO FELIZ,PT,2647.0,2647.0
2020,1,RS,ALTO FELIZ,PTB,38253.0,38253.0
2020,1,RS,ALVORADA,AVANTE,0.0,0.0
2020,1,RS,ALVORADA,CIDADANIA,79098.3,79098.3
2020,1,RS,ALVORADA,DEM,572773.48,572773.48
2020,1,RS,ALVORADA,MDB,362210.11,362210.11
2020,1,RS,ALVORADA,PC do B,1000.0,1000.0
2020,1,RS,ALVORADA,PCB,7344.25,7344.25
2020,1,RS,ALVORADA,PDT,23427.5,23270.0
2020,1,RS,ALVORADA,PL,188276.81,188276.81
2020,1,RS,ALVORADA,PP,101771.09,101771.09
2020,1,RS,ALVORADA,PSB,64022.45,57983.31
2020,1,RS,ALVORADA,PSD,438663.25,424388.75
2020,1,RS,ALVORADA,PSDB,0.0,0.0
2020,1,RS,ALVORADA,PSL,22809.08,22809.08
2020,1,RS,ALVORADA,PSOL,35049.0,35049.0
2020,1,RS,ALVORADA,PT,413669.54,413669.54
2020,1,RS,ALVORADA,PTB,199853.24,199853.24
2020,1,RS,ALVORADA,REPUBLICANOS,20405.89,20405.89
2020,1,RS,ALVORADA,SOLIDARIEDADE,11273.5,11273.5
2020,1,RS,AMARAL FERRADOR,MDB,52411.22,52411.22
2020,1,RS,AMARAL FERRADOR,PDT,51830.0,51830.0
2020,1,RS,AMARAL FERRADOR,PP,15123.44,15123.44
2020,1,RS,AMARAL FERRADOR,PSB,4401.0,4401.0
2020,1,RS,AMARAL FERRADOR,PSDB,13655.45,13655.45
2020,1,RS,AMARAL FERRADOR,PT,5170.92,5170.92
2020,1,RS,AMARAL FERRADOR,PTB,5567.0,5567.0
2020,1,RS,AMETISTA DO SUL,DEM,6256.23,6256.23
2020,1,RS,AMETISTA DO SUL,MDB,13822.73,13822.73
2020,1,RS,AMETISTA DO SUL,PDT,7104.7,7104.7
2020,1,RS,AMETISTA DO SUL,PP,35504.82,35504.82
2020,1,RS,AMETISTA DO SUL,PT,33468.75,33468.75
2020,1,RS,AMETISTA DO SUL,PTB,600.0,600.0
2020,1,RS,ANDRÉ DA ROCHA,DEM,19654.33,19654.33
2020,1,RS,ANDRÉ DA ROCHA,MDB,7578.1,7578.1
2020,1,RS,ANDRÉ DA ROCHA,PP,11617.64,11617.64
2020,1,RS,ANDRÉ DA ROCHA,PTB,26177.35,26177.35
2020,1,RS,ANTA GORDA,MDB,20738.38,20738.38
2020,1,RS,ANTA GORDA,PP,61413.770000000004,61413.770000000004
2020,1,RS,ANTA GORDA,PSL,8450.05,8450.05
2020,1,RS,ANTA GORDA,PTB,3643.2200000000003,3643.2200000000003
2020,1,RS,ANTÔNIO PRADO,MDB,36961.74,36961.74
2020,1,RS,ANTÔNIO PRADO,PDT,4920.11,4920.11
2020,1,RS,ANTÔNIO PRADO,PP,102002.92,102002.92
2020,1,RS,ANTÔNIO PRADO,PSL,2751.9,2751.9
2020,1,RS,ANTÔNIO PRADO,PT,15910.92,15910.92
2020,1,RS,ANTÔNIO PRADO,PTB,1553.6,1553.6
2020,1,RS,ARAMBARÉ,MDB,19961.3,19961.3
2020,1,RS,ARAMBARÉ,PDT,3420.0,3420.0
2020,1,RS,ARAMBARÉ,PL,48003.7,48003.7
2020,1,RS,ARAMBARÉ,PSB,9100.0,9100.0
2020,1,RS,ARAMBARÉ,PSDB,1845.0,1845.0
2020,1,RS,ARAMBARÉ,PT,8980.66,8980.66
2020,1,RS,ARARICÁ,DEM,20762.75,20762.75
2020,1,RS,ARARICÁ,MDB,6525.2,6525.2
2020,1,RS,ARARICÁ,PP,7088.85,7088.85
2020,1,RS,ARARICÁ,PSB,16736.8,16736.8
2020,1,RS,ARARICÁ,PSDB,600.0,600.0
2020,1,RS,ARARICÁ,PSL,31282.5,31282.5
2020,1,RS,ARARICÁ,PT,16084.8,16084.8
2020,1,RS,ARARICÁ,PTB,145.0,145.0
2020,1,RS,ARARICÁ,REPUBLICANOS,2557.5,2557.5
2020,1,RS,ARATIBA,PSD,21450.0,21450.0
2020,1,RS,ARATIBA,PT,56886.72,56886.72
2020,1,RS,ARATIBA,PTB,22516.85,22516.85
2020,1,RS,ARATIBA,REPUBLICANOS,9957.02,9957.02
2020,1,RS,ARROIO DO MEIO,MDB,143035.57,143035.57
2020,1,RS,ARROIO DO MEIO,PDT,6516.2,6516.2
2020,1,RS,ARROIO DO MEIO,PP,89427.97,89427.97
2020,1,RS,ARROIO DO MEIO,PT,10551.82,10551.82
2020,1,RS,ARROIO DO MEIO,PTB,6904.5,6904.5
2020,1,RS,ARROIO DO PADRE,DEM,22003.46,22003.46
2020,1,RS,ARROIO DO PADRE,PP,30280.59,30280.55
2020,1,RS,ARROIO DO PADRE,PSB,5440.0,5440.0
2020,1,RS,ARROIO DO PADRE,PSD,9986.3,9986.3
2020,1,RS,ARROIO DO PADRE,PTB,9529.1,9484.1
2020,1,RS,ARROIO DO SAL,CIDADANIA,748.0,748.0
2020,1,RS,ARROIO DO SAL,MDB,90872.09,90872.09
2020,1,RS,ARROIO DO SAL,PDT,960.0,960.0
2020,1,RS,ARROIO DO SAL,PP,7991.2,7991.2
2020,1,RS,ARROIO DO SAL,PRTB,2468.7,2468.7
2020,1,RS,ARROIO DO SAL,PSD,2135.0,2135.0
2020,1,RS,ARROIO DO SAL,PTB,22900.0,22900.0
2020,1,RS,ARROIO DO SAL,REPUBLICANOS,85226.0,85226.0
2020,1,RS,ARROIO DO TIGRE,MDB,9366.45,9366.45
2020,1,RS,ARROIO DO TIGRE,PDT,23056.1,23055.9
2020,1,RS,ARROIO DO TIGRE,PL,26224.149999999998,26224.15
2020,1,RS,ARROIO DO TIGRE,PP,51034.1,51034.1
2020,1,RS,ARROIO DO TIGRE,PSB,7585.0,7585.0
2020,1,RS,ARROIO DOS RATOS,MDB,6897.0,6897.0
2020,1,RS,ARROIO DOS RATOS,PDT,32262.3,32262.3
2020,1,RS,ARROIO DOS RATOS,PP,53248.15,53248.15
2020,1,RS,ARROIO DOS RATOS,PRTB,5731.7,5731.7
2020,1,RS,ARROIO DOS RATOS,PSB,67250.31,67250.31
2020,1,RS,ARROIO DOS RATOS,PSD,12227.25,12227.25
2020,1,RS,ARROIO DOS RATOS,PSDB,4765.0,4765.0
2020,1,RS,ARROIO DOS RATOS,PT,5674.7,5674.7
2020,1,RS,ARROIO GRANDE,PDT,52523.15,52523.15
2020,1,RS,ARROIO GRANDE,PP,106508.24,106508.24
2020,1,RS,ARROIO GRANDE,PSDB,15485.44,15485.44
2020,1,RS,ARROIO GRANDE,PT,16218.91,16218.91
2020,1,RS,ARVOREZINHA,PDT,13147.78,13147.78
2020,1,RS,ARVOREZINHA,PP,67714.15,67714.15
2020,1,RS,ARVOREZINHA,PSD,7336.6,7336.6
2020,1,RS,ARVOREZINHA,PSDB,10849.35,10849.35
2020,1,RS,AUGUSTO PESTANA,DEM,11493.02,11493.02
2020,1,RS,AUGUSTO PESTANA,MDB,30105.22,30105.22
2020,1,RS,AUGUSTO PESTANA,PDT,7311.72,7311.72
2020,1,RS,AUGUSTO PESTANA,PP,29133.75,29133.75
2020,1,RS,AUGUSTO PESTANA,PSD,1800.0,1800.0
2020,1,RS,AUGUSTO PESTANA,PTB,8070.26,8070.26
2020,1,RS,BAGÉ,CIDADANIA,0.0,0.0
2020,1,RS,BAGÉ,DEM,44685.55,44685.55
2020,1,RS,BAGÉ,MDB,29046.13,29046.13
2020,1,RS,BAGÉ,PC do B,9669.35,9669.35
2020,1,RS,BAGÉ,PDT,190466.74,190466.74000000002
2020,1,RS,BAGÉ,PL,34795.5,34795.5
2020,1,RS,BAGÉ,PODE,183204.21,183204.21
2020,1,RS,BAGÉ,PP,173070.09,173070.09
2020,1,RS,BAGÉ,PSB,35458.45,35458.45
2020,1,RS,BAGÉ,PSD,37205.1,37205.1
2020,1,RS,BAGÉ,PSDB,13136.039999999999,13136.039999999999
2020,1,RS,BAGÉ,PSL,78008.85,78008.85
2020,1,RS,BAGÉ,PSOL,20764.170000000002,20764.170000000002
2020,1,RS,BAGÉ,PT,685742.2,685742.2
2020,1,RS,BAGÉ,PTB,789538.51,789528.38
2020,1,RS,BAGÉ,PV,8840.7,8840.7
2020,1,RS,BAGÉ,REPUBLICANOS,4314.0,4314.0
2020,1,RS,BAGÉ,SOLIDARIEDADE,30386.25,30386.25
2020,1,RS,BALNEÁRIO PINHAL,CIDADANIA,12099.0,12099.0
2020,1,RS,BALNEÁRIO PINHAL,DEM,6083.5,6083.5
2020,1,RS,BALNEÁRIO PINHAL,MDB,103411.56,103411.56
2020,1,RS,BALNEÁRIO PINHAL,PDT,23119.25,23119.25
2020,1,RS,BALNEÁRIO PINHAL,PSB,10328.12,10328.12
2020,1,RS,BALNEÁRIO PINHAL,PT,9155.4,9155.4
2020,1,RS,BALNEÁRIO PINHAL,PTB,88776.21,88776.21
2020,1,RS,BALNEÁRIO PINHAL,REPUBLICANOS,1180.0,1180.0
2020,1,RS,BARRA DO GUARITA,MDB,15810.86,15810.86
2020,1,RS,BARRA DO GUARITA,PT,21721.45,21721.45
2020,1,RS,BARRA DO QUARAÍ,PDT,68550.22,68550.22
2020,1,RS,BARRA DO QUARAÍ,PSB,17361.8,17361.8
2020,1,RS,BARRA DO QUARAÍ,PT,39813.31,39813.31
2020,1,RS,BARRA DO QUARAÍ,PTB,1200.0,1200.0
2020,1,RS,BARRA DO QUARAÍ,REPUBLICANOS,59001.75,59001.75
2020,1,RS,BARRA DO RIBEIRO,AVANTE,283.5,283.5
2020,1,RS,BARRA DO RIBEIRO,DEM,0.0,0.0
2020,1,RS,BARRA DO RIBEIRO,MDB,42133.54,42133.54
2020,1,RS,BARRA DO RIBEIRO,PATRIOTA,1594.3,1594.3
2020,1,RS,BARRA DO RIBEIRO,PL,6981.0,6981.0
2020,1,RS,BARRA DO RIBEIRO,PP,19221.260000000002,19221.25
2020,1,RS,BARRA DO RIBEIRO,PSB,54119.98,53519.979999999996
2020,1,RS,BARRA DO RIBEIRO,PSD,11205.55,11205.55
2020,1,RS,BARRA DO RIBEIRO,PSDB,8871.37,8871.37
2020,1,RS,BARRA DO RIBEIRO,PSL,580.0,580.0
2020,1,RS,BARRA DO RIBEIRO,PT,27221.22,27221.22
2020,1,RS,BARRA DO RIBEIRO,PTB,7481.4,7481.4
2020,1,RS,BARRA DO RIBEIRO,REPUBLICANOS,670.63,670.63
2020,1,RS,BARRA DO RIO AZUL,PSD,6400.4,6400.4
2020,1,RS,BARRA DO RIO AZUL,PTB,5320.2,5320.2
2020,1,RS,BARRA FUNDA,PDT,63533.51,63533.51
2020,1,RS,BARRA FUNDA,PP,23481.05,23481.05
2020,1,RS,BARRA FUNDA,PT,1880.0,1880.0
2020,1,RS,BARRA FUNDA,PTB,2379.71,2379.71
2020,1,RS,BARRACÃO,MDB,24366.0,24366.0
2020,1,RS,BARRACÃO,PL,2160.0,2160.0
2020,1,RS,BARRACÃO,PP,37256.0,37256.0
2020,1,RS,BARRACÃO,PT,3504.0,3504.0
2020,1,RS,BARROS CASSAL,MDB,6691.0,6691.0
2020,1,RS,BARROS CASSAL,PP,92595.94,92595.94
2020,1,RS,BARROS CASSAL,PSB,78445.75,78445.75
2020,1,RS,BARROS CASSAL,PSD,14532.5,14532.5
2020,1,RS,BARÃO,MDB,6617.12,6617.12
2020,1,RS,BARÃO,PDT,42109.0,42109.0
2020,1,RS,BARÃO,PP,25173.65,25173.65
2020,1,RS,BARÃO,PSD,12240.0,12240.0
2020,1,RS,BARÃO,PT,8702.0,8702.0
2020,1,RS,BARÃO DE COTEGIPE,CIDADANIA,12505.0,12505.0
2020,1,RS,BARÃO DE COTEGIPE,MDB,2162.07,2162.0
2020,1,RS,BARÃO DE COTEGIPE,PP,30700.0,30700.0
2020,1,RS,BARÃO DE COTEGIPE,PSD,2900.0,2900.0
2020,1,RS,BARÃO DE COTEGIPE,PSDB,0.0,0.0
2020,1,RS,BARÃO DE COTEGIPE,PT,8433.6,8433.6
2020,1,RS,BARÃO DE COTEGIPE,PTB,0.0,0.0
2020,1,RS,BARÃO DO TRIUNFO,MDB,36456.07,36456.07
2020,1,RS,BARÃO DO TRIUNFO,PDT,6884.95,6884.95
2020,1,RS,BARÃO DO TRIUNFO,PL,13500.9,13500.9
2020,1,RS,BARÃO DO TRIUNFO,PP,9192.0,9192.0
2020,1,RS,BARÃO DO TRIUNFO,PSB,67498.93,67498.93
2020,1,RS,BARÃO DO TRIUNFO,PT,1675.0,1675.0
2020,1,RS,BARÃO DO TRIUNFO,PTB,11775.0,11775.0
2020,1,RS,BARÃO DO TRIUNFO,REPUBLICANOS,4649.0,4649.0
2020,1,RS,BENJAMIN CONSTANT DO SUL,CIDADANIA,16215.0,16215.0
2020,1,RS,BENJAMIN CONSTANT DO SUL,MDB,4971.1,4971.1
2020,1,RS,BENJAMIN CONSTANT DO SUL,PC do B,2600.0,2600.0
2020,1,RS,BENJAMIN CONSTANT DO SUL,PP,3756.0,3756.0
2020,1,RS,BENJAMIN CONSTANT DO SUL,PSB,3000.0,3000.0
2020,1,RS,BENJAMIN CONSTANT DO SUL,PT,28084.05,28084.05
2020,1,RS,BENTO GONÇALVES,CIDADANIA,178504.01,178504.01
2020,1,RS,BENTO GONÇALVES,DEM,14964.380000000001,14964.380000000001
2020,1,RS,BENTO GONÇALVES,MDB,170631.35,170631.35
2020,1,RS,BENTO GONÇALVES,PATRIOTA,22093.4,22093.4
2020,1,RS,BENTO GONÇALVES,PDT,52835.55,52835.55
2020,1,RS,BENTO GONÇALVES,PP,122014.13,122014.13
2020,1,RS,BENTO GONÇALVES,PRTB,47059.76,46919.76
2020,1,RS,BENTO GONÇALVES,PSB,109348.7,109348.7
2020,1,RS,BENTO GONÇALVES,PSC,8633.0,8633.0
2020,1,RS,BENTO GONÇALVES,PSD,175086.5,175086.5
2020,1,RS,BENTO GONÇALVES,PSDB,187301.29,187301.29
2020,1,RS,BENTO GONÇALVES,PSL,1659.47,1659.47
2020,1,RS,BENTO GONÇALVES,PT,73081.35,73081.35
2020,1,RS,BENTO GONÇALVES,PTB,54103.6,54103.6
2020,1,RS,BENTO GONÇALVES,REPUBLICANOS,26436.85,26436.85
2020,1,RS,BOA VISTA DAS MISSÕES,PDT,27758.45,27758.45
2020,1,RS,BOA VISTA DAS MISSÕES,PL,2660.7,2660.7
2020,1,RS,BOA VISTA DAS MISSÕES,PP,21113.6,21113.6
2020,1,RS,BOA VISTA DAS MISSÕES,PSB,4157.0,4157.0
2020,1,RS,BOA VISTA DO BURICÁ,MDB,28398.71,28398.71
2020,1,RS,BOA VISTA DO BURICÁ,PDT,5000.0,5000.0
2020,1,RS,BOA VISTA DO BURICÁ,PP,7181.53,7181.53
2020,1,RS,BOA VISTA DO BURICÁ,PSD,4277.3,4277.3
2020,1,RS,BOA VISTA DO BURICÁ,PSDB,2260.0,2260.0
2020,1,RS,BOA VISTA DO BURICÁ,PT,44304.4,44304.4
2020,1,RS,BOA VISTA DO BURICÁ,PTB,17051.77,17051.77
2020,1,RS,BOA VISTA DO CADEADO,MDB,23355.77,23355.77
2020,1,RS,BOA VISTA DO CADEADO,PDT,7551.5,7551.5
2020,1,RS,BOA VISTA DO CADEADO,PP,19441.4,19441.4
2020,1,RS,BOA VISTA DO CADEADO,PSL,38932.65,38932.65
2020,1,RS,BOA VISTA DO INCRA,MDB,15847.96,15847.96
2020,1,RS,BOA VISTA DO INCRA,PP,32756.99,32756.989999999998
2020,1,RS,BOA VISTA DO INCRA,PT,7420.51,7420.51
2020,1,RS,BOA VISTA DO SUL,MDB,7906.0,7906.0
2020,1,RS,BOA VISTA DO SUL,PDT,1950.5,1950.5
2020,1,RS,BOA VISTA DO SUL,PSD,2217.5,2217.5
2020,1,RS,BOA VISTA DO SUL,PSDB,16918.89,16918.89
2020,1,RS,BOA VISTA DO SUL,PTB,3011.0,3011.0
2020,1,RS,BOM JESUS,MDB,83247.99,83247.99
2020,1,RS,BOM JESUS,PDT,3260.0,3260.0
2020,1,RS,BOM JESUS,PP,62857.3,62857.3
2020,1,RS,BOM JESUS,PSB,16456.5,16456.5
2020,1,RS,BOM JESUS,PSDB,3812.0,3812.0
2020,1,RS,BOM JESUS,PT,729.0,729.0
2020,1,RS,BOM PRINCÍPIO,CIDADANIA,5112.7,5112.7
2020,1,RS,BOM PRINCÍPIO,MDB,75222.74,75222.74
2020,1,RS,BOM PRINCÍPIO,PP,10417.0,10417.0
2020,1,RS,BOM PRINCÍPIO,PSDB,99142.85,99142.85
2020,1,RS,BOM PRINCÍPIO,PSL,4090.0,4090.0
2020,1,RS,BOM PRINCÍPIO,PTB,24743.75,24743.75
2020,1,RS,BOM PROGRESSO,PDT,3342.5,3342.5
2020,1,RS,BOM PROGRESSO,PP,20639.0,20639.0
2020,1,RS,BOM PROGRESSO,PSB,42640.2,42640.2
2020,1,RS,BOM PROGRESSO,PSDB,1056.77,1056.77
2020,1,RS,BOM RETIRO DO SUL,DEM,3461.5,3461.5
2020,1,RS,BOM RETIRO DO SUL,MDB,29088.6,29088.6
2020,1,RS,BOM RETIRO DO SUL,PDT,7261.4,7261.4
2020,1,RS,BOM RETIRO DO SUL,PL,76048.12,76048.12
2020,1,RS,BOM RETIRO DO SUL,PP,45508.89,45508.89
2020,1,RS,BOM RETIRO DO SUL,PSB,19115.25,19115.25
2020,1,RS,BOM RETIRO DO SUL,PTB,12004.26,12004.26
2020,1,RS,BOQUEIRÃO DO LEÃO,MDB,27741.0,27741.0
2020,1,RS,BOQUEIRÃO DO LEÃO,PDT,2230.5,2230.5
2020,1,RS,BOQUEIRÃO DO LEÃO,PL,33226.5,33226.5
2020,1,RS,BOQUEIRÃO DO LEÃO,PT,18236.65,18236.65
2020,1,RS,BOQUEIRÃO DO LEÃO,PTB,7322.0,7322.0
2020,1,RS,BOSSOROCA,MDB,6170.35,6170.35
2020,1,RS,BOSSOROCA,PDT,4375.9,4375.9
2020,1,RS,BOSSOROCA,PP,31560.1,31560.1
2020,1,RS,BOSSOROCA,PSDB,17184.07,17184.07
2020,1,RS,BOSSOROCA,PT,4709.4,4709.4
2020,1,RS,BOZANO,MDB,3653.35,3653.35
2020,1,RS,BOZANO,PDT,18921.55,18921.55
2020,1,RS,BOZANO,PP,15931.34,15931.34
2020,1,RS,BRAGA,MDB,25956.65,25956.65
2020,1,RS,BRAGA,PDT,5755.0,5755.0
2020,1,RS,BRAGA,PP,12444.5,12444.5
2020,1,RS,BRAGA,PT,27991.77,27991.77
2020,1,RS,BROCHIER,MDB,12283.9,12283.9
2020,1,RS,BROCHIER,PDT,22355.0,22355.0
2020,1,RS,BROCHIER,PP,26705.7,26705.7
2020,1,RS,BROCHIER,PT,3280.0,3280.0
2020,1,RS,BUTIÁ,MDB,36334.12,36334.12
2020,1,RS,BUTIÁ,PDT,4158.5,4158.5
2020,1,RS,BUTIÁ,PP,11881.7,11881.7
2020,1,RS,BUTIÁ,PSB,11642.5,11642.5
2020,1,RS,BUTIÁ,PSD,12474.0,12474.0
2020,1,RS,BUTIÁ,PT,111463.78,111463.78
2020,1,RS,BUTIÁ,PTB,33727.4,33727.4
2020,1,RS,BUTIÁ,REPUBLICANOS,7116.6,7116.6
2020,1,RS,BUTIÁ,SOLIDARIEDADE,11061.64,11061.64
2020,1,RS,CACEQUI,MDB,87125.41,87125.41
2020,1,RS,CACEQUI,PP,11327.38,11327.380000000001
2020,1,RS,CACEQUI,PSL,3442.5,3442.5
2020,1,RS,CACEQUI,PTB,31126.32,31126.32
2020,1,RS,CACEQUI,REPUBLICANOS,666.8,666.8
2020,1,RS,CACHOEIRA DO SUL,DEM,8000.0,8000.0
2020,1,RS,CACHOEIRA DO SUL,MDB,27376.35,27376.35
2020,1,RS,CACHOEIRA DO SUL,PL,169929.2,169179.2
2020,1,RS,CACHOEIRA DO SUL,PODE,44567.3,44567.3
2020,1,RS,CACHOEIRA DO SUL,PP,285372.3,285372.29
2020,1,RS,CACHOEIRA DO SUL,PRTB,5061.6,5061.6
2020,1,RS,CACHOEIRA DO SUL,PSB,84794.6,84794.6
